Time,MOEX,LKOH,SBER,GAZP,NVTK
11:50:27,269575.000000,5177.000000,247.050000,231.150000,1296.200000
11:51:27,269625.000000,5178.500000,247.230000,231.370000,1296.200000
11:52:27,269700.000000,5180.000000,247.380000,231.490000,1296.400000
11:53:27,269725.000000,5179.000000,247.390000,231.490000,1296.400000
11:54:27,269675.000000,5179.500000,247.150000,231.540000,1296.200000
11:55:27,269675.000000,5179.000000,247.160000,231.700000,1296.000000
11:56:27,269675.000000,5179.000000,247.090000,231.690000,1296.000000
11:57:27,269650.000000,5179.500000,247.140000,231.450000,1296.000000
11:58:27,269600.000000,5176.500000,247.140000,231.400000,1299.200000
11:59:27,269650.000000,5178.000000,247.290000,231.380000,1297.800000
12:00:27,269650.000000,5178.000000,247.110000,231.300000,1297.800000
12:01:27,269675.000000,5177.000000,247.190000,231.470000,1298.200000
12:02:28,269675.000000,5178.000000,247.070000,231.360000,1298.200000
12:03:27,269675.000000,5177.000000,247.180000,231.500000,1297.400000
12:04:27,269725.000000,5177.500000,247.370000,231.530000,1297.200000
12:05:28,269775.000000,5178.000000,247.530000,231.530000,1297.200000
12:06:27,269700.000000,5178.000000,247.300000,231.520000,1297.400000
12:07:28,269750.000000,5177.500000,247.550000,231.500000,1297.200000
12:08:28,269675.000000,5177.000000,247.500000,231.430000,1297.400000
12:09:28,269600.000000,5178.000000,247.210000,231.400000,1296.600000
12:10:28,269600.000000,5178.000000,247.380000,231.380000,1296.600000
12:11:28,269600.000000,5177.500000,247.330000,231.460000,1296.200000
12:12:28,269600.000000,5177.500000,247.290000,231.370000,1296.400000
12:13:27,269550.000000,5177.000000,247.350000,231.390000,1296.000000
12:14:28,269600.000000,5176.000000,247.240000,231.310000,1296.800000
12:15:28,269525.000000,5175.500000,247.110000,231.360000,1296.800000
12:16:28,269400.000000,5174.000000,246.770000,231.250000,1296.000000
12:17:28,269425.000000,5174.500000,246.920000,231.290000,1296.600000
12:18:28,269525.000000,5174.000000,247.350000,231.350000,1296.600000
12:19:28,269450.000000,5173.500000,247.340000,231.340000,1296.600000
12:20:28,269500.000000,5174.000000,247.170000,231.300000,1296.600000
12:21:28,269425.000000,5174.000000,247.020000,231.250000,1296.200000
12:22:28,269450.000000,5173.000000,246.960000,231.250000,1296.800000
12:23:28,269425.000000,5174.500000,246.910000,231.260000,1297.000000
12:24:28,269475.000000,5174.000000,246.870000,231.300000,1297.000000
12:25:28,269300.000000,5173.500000,246.570000,231.340000,1297.000000
12:26:28,269275.000000,5171.500000,246.310000,231.220000,1297.000000
12:27:28,268950.000000,5165.000000,245.910000,231.050000,1296.000000
12:28:28,268950.000000,5164.500000,246.000000,230.970000,1296.000000
12:29:28,269050.000000,5167.500000,246.200000,230.930000,1296.400000
12:30:28,268875.000000,5163.000000,245.850000,230.900000,1296.000000
12:31:28,268750.000000,5165.500000,245.840000,230.800000,1296.200000
12:32:28,268850.000000,5167.500000,245.670000,230.860000,1296.200000
12:33:28,268925.000000,5167.000000,245.700000,230.860000,1296.200000
12:34:28,268900.000000,5166.500000,245.660000,230.800000,1296.200000
12:35:29,268850.000000,5166.500000,245.820000,230.790000,1296.200000
12:36:29,268825.000000,5166.500000,245.660000,230.800000,1296.200000
12:37:28,268850.000000,5165.500000,245.700000,230.850000,1296.800000
12:38:29,268775.000000,5165.000000,245.650000,230.830000,1296.800000
12:39:29,268725.000000,5164.000000,245.370000,230.830000,1296.000000
12:40:29,268775.000000,5162.000000,245.500000,230.830000,1296.000000
12:41:29,268850.000000,5166.000000,245.660000,230.980000,1296.000000
12:42:29,268850.000000,5163.500000,245.640000,231.060000,1296.000000
12:43:29,268875.000000,5163.000000,245.640000,231.060000,1296.000000
12:44:29,268900.000000,5162.000000,245.820000,231.070000,1296.000000
12:45:29,268825.000000,5161.000000,245.800000,231.000000,1296.000000
12:46:29,268900.000000,5164.000000,245.980000,231.090000,1296.000000
12:47:29,268950.000000,5165.500000,246.200000,231.000000,1296.000000
12:48:29,268900.000000,5165.500000,246.170000,230.940000,1296.000000
12:49:29,268975.000000,5165.000000,246.270000,230.990000,1296.000000
12:50:29,268875.000000,5164.000000,246.100000,230.810000,1296.000000
12:51:29,268925.000000,5165.000000,246.080000,230.900000,1296.000000
12:52:29,268925.000000,5166.000000,246.080000,230.800000,1296.600000
12:53:29,268950.000000,5162.000000,246.230000,230.840000,1296.600000
12:54:29,268950.000000,5163.000000,246.200000,230.880000,1296.600000
12:55:29,268875.000000,5162.500000,246.160000,230.880000,1296.200000
12:56:29,268975.000000,5165.500000,246.260000,230.900000,1296.200000
12:57:29,268925.000000,5162.000000,245.930000,230.880000,1296.200000
12:58:29,268800.000000,5163.500000,245.930000,230.890000,1296.200000
12:59:29,268750.000000,5160.500000,245.700000,230.810000,1296.000000
13:00:29,268675.000000,5160.000000,245.490000,230.710000,1296.000000
13:01:29,268800.000000,5158.500000,245.870000,230.830000,1296.600000
13:02:29,268875.000000,5160.000000,246.020000,230.890000,1296.600000
13:03:29,268850.000000,5162.000000,245.870000,230.890000,1296.800000
13:04:29,268950.000000,5162.000000,245.990000,231.190000,1296.200000
13:05:29,268975.000000,5164.000000,246.000000,231.090000,1296.200000
13:06:30,268975.000000,5164.500000,245.930000,231.210000,1296.200000
13:07:29,268850.000000,5161.000000,245.800000,231.100000,1296.200000
13:08:30,268850.000000,5162.500000,245.760000,231.210000,1296.800000
13:09:30,268950.000000,5163.000000,246.000000,231.300000,1296.600000
13:10:30,269025.000000,5163.500000,246.120000,231.230000,1296.800000
13:11:30,269025.000000,5162.500000,246.130000,231.530000,1296.200000
13:12:30,269050.000000,5161.500000,246.300000,231.530000,1296.200000
13:13:30,269050.000000,5163.500000,246.120000,231.490000,1296.200000
13:14:30,269050.000000,5163.000000,246.430000,231.400000,1296.800000
13:15:30,269125.000000,5164.000000,246.610000,231.430000,1296.800000
13:16:30,269250.000000,5166.500000,247.000000,231.500000,1296.800000
13:17:30,269250.000000,5164.500000,246.950000,231.400000,1296.800000
13:18:30,269075.000000,5165.500000,246.600000,231.320000,1296.800000
13:19:30,269025.000000,5165.000000,246.520000,231.280000,1296.800000
13:20:30,269100.000000,5167.500000,246.580000,231.300000,1297.000000
13:21:30,269175.000000,5169.000000,246.500000,231.330000,1297.000000
13:22:30,269175.000000,5172.500000,246.500000,231.380000,1297.600000
13:23:30,269175.000000,5173.000000,246.490000,231.400000,1297.600000
13:24:30,269175.000000,5173.500000,246.540000,231.460000,1297.200000
13:25:30,269300.000000,5177.000000,246.580000,231.560000,1297.200000
13:26:30,269350.000000,5179.000000,246.650000,231.550000,1297.200000
13:30:30,269350.000000,5179.000000,246.540000,231.570000,1297.600000
13:31:30,269350.000000,5179.000000,246.410000,231.520000,1297.600000
13:32:30,269300.000000,5185.000000,246.300000,231.400000,1298.000000
13:33:30,269300.000000,5185.500000,246.380000,231.480000,1297.800000
13:34:31,269275.000000,5180.500000,246.340000,231.450000,1297.600000
13:35:31,269325.000000,5186.000000,246.590000,231.490000,1298.000000
13:36:30,269300.000000,5185.000000,246.400000,231.420000,1298.000000
13:37:31,269250.000000,5181.500000,246.300000,231.410000,1297.400000
13:38:31,269200.000000,5182.500000,246.290000,231.450000,1297.400000
13:39:31,269200.000000,5183.500000,246.300000,231.500000,1297.200000
13:40:31,269325.000000,5183.500000,246.540000,231.460000,1297.200000
13:41:31,269300.000000,5184.500000,246.560000,231.500000,1298.000000
13:42:31,269350.000000,5184.500000,246.480000,231.480000,1297.400000
13:43:31,269375.000000,5184.000000,246.660000,231.450000,1297.400000
13:44:31,269425.000000,5183.500000,246.820000,231.500000,1298.800000
13:45:31,269400.000000,5184.000000,246.930000,231.460000,1298.800000
13:46:31,269400.000000,5183.000000,247.040000,231.700000,1298.800000
13:47:31,269525.000000,5183.000000,247.350000,231.940000,1298.800000
13:48:31,269575.000000,5183.500000,247.270000,231.810000,1298.200000
13:49:31,269500.000000,5184.000000,247.350000,231.750000,1298.200000
13:50:31,269500.000000,5182.500000,247.220000,231.790000,1298.400000
13:51:31,269500.000000,5181.500000,247.170000,231.840000,1298.400000
13:52:31,269500.000000,5181.500000,247.100000,231.820000,1298.000000
13:53:31,269600.000000,5181.500000,247.500000,231.940000,1298.000000
13:54:31,269575.000000,5177.500000,247.500000,231.810000,1298.400000
13:55:31,269550.000000,5177.000000,247.550000,231.900000,1298.800000
13:56:31,269550.000000,5177.000000,247.500000,231.800000,1299.600000
13:57:31,269550.000000,5176.500000,247.530000,231.810000,1299.400000
13:58:32,269550.000000,5177.000000,247.500000,231.860000,1299.200000
13:59:32,269475.000000,5174.000000,247.500000,231.780000,1299.600000
14:00:31,269400.000000,5173.000000,247.310000,231.790000,1299.000000
14:01:31,269400.000000,5173.000000,247.300000,231.840000,1299.000000
14:02:31,269400.000000,5171.000000,247.260000,231.850000,1299.000000
14:03:31,269400.000000,5171.000000,247.340000,231.710000,1299.000000
14:04:31,269400.000000,5174.000000,247.330000,231.710000,1299.000000
14:05:32,269425.000000,5175.500000,247.300000,231.750000,1298.200000
14:06:31,269425.000000,5171.500000,247.070000,231.790000,1298.800000
14:07:32,269400.000000,5174.500000,247.140000,231.730000,1299.000000
14:08:32,269475.000000,5174.500000,247.100000,231.830000,1299.800000
14:09:32,269550.000000,5175.000000,247.350000,231.890000,1299.800000
14:10:32,269525.000000,5176.000000,247.280000,231.850000,1299.800000
14:11:32,269575.000000,5175.000000,247.420000,231.950000,1299.600000
14:12:32,269550.000000,5175.000000,247.410000,231.900000,1299.600000
14:13:32,269575.000000,5178.500000,247.190000,231.880000,1299.800000
14:14:32,269525.000000,5178.500000,247.280000,231.930000,1299.800000
14:15:32,269525.000000,5180.000000,247.320000,231.840000,1299.800000
14:16:32,269550.000000,5179.500000,247.340000,231.790000,1299.600000
14:17:32,269550.000000,5178.000000,247.360000,231.740000,1299.800000
14:18:32,269525.000000,5178.500000,247.420000,231.750000,1300.000000
14:19:32,269500.000000,5179.000000,247.400000,231.790000,1299.800000
14:20:32,269525.000000,5179.000000,247.340000,231.800000,1299.800000
14:21:32,269550.000000,5179.500000,247.380000,231.750000,1299.800000
14:22:32,269550.000000,5177.500000,247.300000,231.820000,1300.000000
14:23:32,269600.000000,5177.500000,247.400000,231.830000,1301.800000
14:24:32,269600.000000,5179.000000,247.420000,231.840000,1301.800000
14:25:32,269600.000000,5178.500000,247.350000,231.830000,1301.800000
14:26:32,269600.000000,5178.000000,247.440000,231.800000,1301.800000
14:27:32,269600.000000,5178.500000,247.430000,231.740000,1303.400000
14:28:32,269600.000000,5177.500000,247.440000,231.770000,1303.800000
14:29:32,269600.000000,5179.000000,247.350000,231.830000,1304.400000
14:30:32,269600.000000,5178.500000,247.360000,231.890000,1304.600000
14:31:32,269600.000000,5178.000000,247.200000,231.870000,1304.600000
14:32:32,269600.000000,5176.500000,247.380000,231.860000,1304.000000
14:33:33,269725.000000,5176.500000,247.950000,231.920000,1304.000000
14:34:33,269725.000000,5177.500000,247.900000,232.080000,1303.200000
14:35:33,269775.000000,5178.500000,247.910000,231.990000,1304.400000
14:36:33,269725.000000,5178.000000,247.760000,231.960000,1305.000000
14:37:33,269725.000000,5178.000000,247.770000,231.980000,1305.000000
14:38:33,269750.000000,5175.500000,247.950000,231.940000,1304.400000
14:39:33,269700.000000,5177.500000,247.780000,232.000000,1304.000000
14:40:33,269775.000000,5177.000000,247.870000,232.040000,1304.000000
14:41:33,269800.000000,5177.000000,247.950000,232.160000,1304.400000
14:42:33,269825.000000,5176.500000,248.040000,232.100000,1304.400000
14:43:33,269800.000000,5177.000000,247.970000,232.060000,1304.800000
14:44:33,269775.000000,5176.500000,247.920000,232.000000,1304.000000
14:45:33,269725.000000,5174.500000,247.840000,231.930000,1304.400000
14:46:33,269725.000000,5174.500000,247.810000,231.840000,1304.400000
14:47:33,269725.000000,5175.000000,247.800000,231.840000,1303.800000
14:48:33,269750.000000,5175.500000,247.860000,231.860000,1304.400000
14:49:33,269750.000000,5177.500000,247.850000,231.870000,1304.400000
14:50:33,269725.000000,5177.500000,247.610000,231.740000,1304.400000
14:51:33,269700.000000,5175.500000,247.620000,231.720000,1304.800000
14:52:33,269700.000000,5175.500000,247.840000,231.800000,1304.800000
14:53:33,269750.000000,5178.000000,247.900000,231.830000,1304.800000
14:54:33,269750.000000,5178.500000,247.870000,231.760000,1304.400000
14:55:33,269750.000000,5176.500000,247.860000,231.710000,1304.400000
14:56:33,269800.000000,5176.500000,247.870000,231.940000,1307.000000
14:57:33,269775.000000,5176.500000,247.730000,231.920000,1307.000000
14:58:33,269750.000000,5175.000000,247.750000,231.900000,1307.200000
14:59:33,269725.000000,5172.500000,247.730000,231.890000,1307.000000
15:00:33,269725.000000,5173.500000,247.710000,231.970000,1307.800000
15:01:33,269700.000000,5176.000000,247.740000,231.920000,1308.800000
15:02:33,269725.000000,5175.000000,247.740000,231.990000,1308.200000
15:03:33,269850.000000,5175.000000,247.850000,231.950000,1312.000000
15:04:33,269900.000000,5175.000000,247.860000,232.060000,1311.800000
15:05:34,269775.000000,5175.000000,247.840000,231.930000,1309.800000
15:06:33,269725.000000,5175.500000,247.870000,231.850000,1309.800000
15:07:34,269625.000000,5174.500000,247.880000,231.860000,1310.000000
15:08:34,269625.000000,5175.000000,247.890000,231.930000,1310.800000
15:09:34,269550.000000,5175.000000,247.870000,231.870000,1310.800000
15:10:34,269600.000000,5174.500000,247.940000,231.860000,1310.800000
15:11:34,269600.000000,5175.500000,247.880000,231.890000,1311.200000
15:12:34,269525.000000,5174.500000,247.880000,231.840000,1310.400000
15:13:34,269550.000000,5173.000000,247.870000,231.920000,1310.600000
15:14:34,269725.000000,5175.000000,248.170000,231.930000,1311.000000
15:15:34,269625.000000,5175.500000,248.030000,231.880000,1311.600000
15:16:34,269700.000000,5175.000000,248.200000,231.930000,1311.800000
15:17:34,269700.000000,5175.000000,248.030000,231.930000,1311.200000
15:18:35,269700.000000,5175.000000,247.990000,231.850000,1311.200000
15:19:34,269725.000000,5173.000000,248.100000,231.840000,1310.200000
15:20:34,269700.000000,5174.000000,248.090000,231.870000,1308.200000
15:21:34,269625.000000,5170.500000,247.940000,231.880000,1307.200000
15:22:34,269575.000000,5169.500000,248.060000,231.820000,1307.600000
15:23:34,269575.000000,5171.500000,248.100000,231.780000,1307.600000
15:24:35,269675.000000,5172.000000,248.060000,231.910000,1306.000000
15:25:34,269750.000000,5175.000000,248.090000,231.930000,1308.000000
15:26:35,269775.000000,5174.000000,248.100000,231.860000,1308.600000
15:27:34,269725.000000,5175.000000,248.170000,231.860000,1308.600000
15:28:35,269700.000000,5173.000000,248.190000,231.820000,1308.000000
15:29:34,269675.000000,5172.500000,248.300000,231.820000,1307.000000
15:30:34,269725.000000,5171.500000,248.280000,231.820000,1308.600000
15:31:34,269650.000000,5171.500000,248.000000,231.780000,1308.000000
15:32:35,269600.000000,5170.000000,248.030000,231.660000,1308.000000
15:33:34,269625.000000,5174.500000,248.080000,231.670000,1308.000000
15:34:35,269625.000000,5174.000000,248.000000,231.770000,1308.200000
15:35:34,269625.000000,5173.000000,248.130000,231.520000,1309.200000
15:36:34,269575.000000,5175.000000,248.020000,231.430000,1309.000000
15:37:35,269600.000000,5174.500000,248.050000,231.600000,1310.000000
15:38:34,269550.000000,5175.000000,248.020000,231.570000,1309.200000
15:39:34,269675.000000,5174.000000,248.120000,231.500000,1309.000000
15:40:35,269675.000000,5175.500000,248.090000,231.590000,1309.600000
15:41:35,269600.000000,5176.000000,248.050000,231.520000,1309.600000
15:42:34,269625.000000,5175.500000,248.080000,231.580000,1309.000000
15:43:34,269550.000000,5173.500000,248.080000,231.580000,1309.000000
15:44:35,269550.000000,5174.500000,248.100000,231.420000,1309.000000
15:45:35,269550.000000,5172.500000,248.120000,231.410000,1309.000000
15:46:35,269525.000000,5174.000000,248.150000,231.500000,1309.000000
15:47:35,269700.000000,5176.000000,248.400000,231.550000,1309.800000
15:48:35,269650.000000,5173.500000,248.150000,231.540000,1309.200000
15:49:35,269800.000000,5177.500000,248.230000,231.820000,1310.000000
15:50:36,269900.000000,5176.000000,248.400000,231.920000,1310.000000
15:51:35,269875.000000,5177.500000,248.340000,231.800000,1310.000000
15:52:36,269900.000000,5177.000000,248.300000,231.780000,1310.200000
15:53:35,270075.000000,5177.500000,248.970000,231.870000,1310.000000
15:54:35,270025.000000,5178.000000,248.900000,231.880000,1309.800000
15:55:35,270125.000000,5178.500000,248.920000,231.900000,1310.400000
15:56:35,270125.000000,5175.500000,248.970000,232.160000,1310.800000
15:57:35,270125.000000,5176.000000,248.930000,232.070000,1309.800000
15:58:35,270275.000000,5177.000000,249.220000,232.500000,1311.000000
15:59:35,270425.000000,5178.500000,249.250000,232.920000,1311.000000
16:00:35,270425.000000,5179.000000,249.120000,232.660000,1312.800000
16:01:35,270375.000000,5178.000000,248.960000,232.610000,1311.600000
16:02:35,270400.000000,5176.500000,249.000000,232.710000,1310.800000
16:03:35,270425.000000,5177.500000,248.940000,232.750000,1311.400000
16:04:35,270375.000000,5178.000000,248.820000,232.800000,1309.800000
16:05:35,270400.000000,5178.500000,248.890000,232.880000,1310.600000
16:06:35,270425.000000,5178.500000,248.840000,232.850000,1309.800000
16:07:36,270425.000000,5178.000000,248.910000,232.910000,1309.400000
16:08:36,270450.000000,5177.500000,248.900000,232.880000,1309.400000
16:09:35,270500.000000,5178.500000,249.090000,232.880000,1309.800000
16:10:36,270725.000000,5180.000000,249.000000,233.980000,1309.800000
16:11:35,270575.000000,5181.000000,248.860000,233.380000,1310.200000
16:12:36,270500.000000,5180.500000,248.630000,233.250000,1309.200000
16:13:36,270375.000000,5178.500000,248.650000,232.750000,1309.000000
16:14:36,270275.000000,5179.000000,248.570000,232.740000,1309.000000
16:15:36,270275.000000,5178.000000,248.580000,232.450000,1309.000000
16:16:37,270275.000000,5179.000000,248.720000,232.260000,1309.000000
16:17:37,270325.000000,5179.000000,248.700000,232.510000,1309.000000
16:18:36,270300.000000,5180.000000,248.690000,232.350000,1309.000000
16:19:37,270300.000000,5180.500000,248.560000,232.350000,1309.400000
16:20:36,270225.000000,5181.000000,248.600000,232.130000,1309.400000
16:21:36,270225.000000,5180.500000,248.620000,232.170000,1309.000000
16:22:36,270325.000000,5179.000000,248.730000,232.270000,1309.600000
16:23:37,270325.000000,5180.500000,248.850000,232.230000,1309.000000
16:24:36,270375.000000,5181.000000,248.860000,232.300000,1309.000000
16:25:36,270350.000000,5184.500000,248.880000,232.240000,1309.000000
16:26:36,270325.000000,5184.500000,248.830000,231.960000,1309.000000
16:27:36,270400.000000,5184.000000,248.980000,231.970000,1309.600000
16:28:36,270350.000000,5183.500000,248.990000,232.230000,1308.000000
16:29:36,270400.000000,5181.500000,248.900000,232.100000,1308.000000
16:30:36,270150.000000,5177.500000,248.600000,231.980000,1307.400000
16:31:36,270125.000000,5180.500000,248.710000,231.610000,1307.400000
16:32:36,270100.000000,5177.500000,248.840000,231.600000,1307.800000
16:33:36,270200.000000,5180.000000,249.080000,231.700000,1307.400000
16:34:36,270175.000000,5180.000000,248.860000,231.610000,1306.400000
16:35:36,270100.000000,5179.000000,248.940000,231.700000,1306.400000
16:36:36,270050.000000,5179.500000,248.920000,231.700000,1306.000000
16:37:36,270050.000000,5178.500000,248.880000,231.700000,1305.200000
16:38:36,270125.000000,5179.000000,248.860000,231.730000,1305.200000
16:39:36,270125.000000,5179.000000,248.860000,231.780000,1305.000000
16:40:36,270150.000000,5179.000000,248.950000,231.610000,1305.000000
16:41:37,270050.000000,5178.000000,248.830000,231.680000,1305.000000
16:42:36,270000.000000,5175.000000,248.840000,231.420000,1305.000000
16:43:37,269950.000000,5177.000000,248.880000,231.300000,1305.000000
16:44:36,269950.000000,5176.000000,248.890000,231.200000,1305.600000
16:45:37,270100.000000,5179.000000,248.980000,231.400000,1306.400000
16:46:37,269975.000000,5180.500000,248.570000,231.360000,1305.800000
17:02:37,269575.000000,5180.000000,247.940000,230.800000,1305.000000
17:03:37,269550.000000,5179.000000,247.980000,230.700000,1305.000000
17:04:37,269475.000000,5178.000000,247.870000,230.680000,1302.400000
17:05:37,269475.000000,5178.500000,247.910000,230.710000,1301.600000
17:06:38,269450.000000,5179.500000,248.020000,230.800000,1302.200000
17:07:38,269550.000000,5179.500000,248.100000,231.010000,1301.600000
17:08:39,269575.000000,5179.000000,248.080000,230.790000,1302.200000
17:09:38,269575.000000,5177.500000,248.060000,230.850000,1301.800000
17:10:39,269600.000000,5178.500000,248.100000,230.800000,1301.800000
